competitor_product_id,competitor,matched_ibuyflowers,matched_variety
4726083,Garland Gypsophila Tinted Yellow 10',Null,Null
4618529,Garland Gypsophila Tinted Yellow 5',Null,Null
4726064,Garland Gypsophila Xlence Natural White 10',Null,Null
4618479,Garland Gypsophila Xlence Natural White 5',Null,Null
513625,Gerbera Black Center Assorted,Null,Null
513641,Gerbera Black Center Hot Pink,Null,Null
513651,Gerbera Black Center Orange,Null,Null
513655,Gerbera Black Center Pink,Null,Null
513657,Gerbera Black Center Red,Null,Null
513788,Gerbera Green Center Yellow,Null,Null
2665240,Grass Pampas Beige Tall,Null,Null
1198724,Green Mist Chocolate Brown,Null,Null
515858,Green Mist Green,Null,Null
515858,Green Mist Green,Null,Null
1034329,Gypsophila Cosmic White,Null,Null
485064,Gypsophila Million Star White,Null,Null
485064,Gypsophila Million Star White,Null,Null
485064,Gypsophila Million Star White,Null,Null
485065,Gypsophila Mirabella White,Null,Null
485066,Gypsophila New Love White,Null,Null
485069,Gypsophila Xlence White,Null,Null
485069,Gypsophila Xlence White,Null,Null
485069,Gypsophila Xlence White,Null,Null
515911,Honey Bracelet Green,Bracelet Green Honey Myrtle,b5aeabaa-49a1-4281-83f9-0d96083b038e
1756473,Hydrangea 50/50 Mix White/Light Blue,Null,Null
1055325,Hydrangea Antique Assorted,Antique Hydrangea Select Super White,ebb123e8-4b9c-417a-972e-c2f266e3828c
1050373,Hydrangea Antique Assorted Large,Antique Hydrangea Select Super White,ebb123e8-4b9c-417a-972e-c2f266e3828c
520130,Hydrangea Antique Blue/Green Jumbo,/ Antique Blue Exclusive Grown Hydrangea Select,4d65a9df-e544-4efc-8523-98196735e2b4
485124,Hydrangea Antique Blue/Green Large,/ Antique Blue Exclusive Grown Hydrangea Select,4d65a9df-e544-4efc-8523-98196735e2b4
485132,Hydrangea Antique Green Large,Antique Green Hydrangea Select,dd4ac3b2-1d61-46bb-a57c-b6ad09bd3fb5
485133,Hydrangea Antique Green Medium,Antique Green Hydrangea Select,dd4ac3b2-1d61-46bb-a57c-b6ad09bd3fb5
646798,Hydrangea Antique Hulk Green/Blue Large,Antique Green Hydrangea Select,dd4ac3b2-1d61-46bb-a57c-b6ad09bd3fb5
646798,Hydrangea Antique Hulk Green/Blue Large,Antique Green Hydrangea Select,dd4ac3b2-1d61-46bb-a57c-b6ad09bd3fb5
865842,Hydrangea Antique Red/Green Jumbo,/ Antique Exclusive Green Grown Hydrangea Jumbo,3fa6869a-a196-4539-9744-05fdbcbf7f23
485165,Hydrangea Antique Red/Green Large,Antique Green Hydrangea Select,dd4ac3b2-1d61-46bb-a57c-b6ad09bd3fb5
485075,Hydrangea Dark Blue Large,Null,Null
485076,Hydrangea Dark Blue Medium,Null,Null
485090,Hydrangea Light Blue Large,Null,Null
485091,Hydrangea Light Blue Medium,Null,Null
485091,Hydrangea Light Blue Medium,Null,Null
1372587,Hydrangea Light Lavender Large,Hydrangea Lavender Select Tinted,7df66657-f78a-4612-aff4-ab5e05bd068c
485096,Hydrangea Light Pink Large,Hydrangea Light Pink,0b309c06-42c5-46ab-9679-3e34a31fb024
485097,Hydrangea Light Pink Medium,Hydrangea Light Pink,0b309c06-42c5-46ab-9679-3e34a31fb024
490077,Hydrangea Mini Dark Green Small,Dark Green Hydrangea Mini,1fa1ecea-329d-4f19-8735-9d76b64075f7
485202,Hydrangea Mini Green Small,Green Hydrangea Mini,c0fec9c6-6759-4451-bf4e-8b13b3312bf0
485204,Hydrangea Mojito Green Medium,Green Hydrangea Mini Mojito,e2ded6cb-7c73-45b9-9d40-62da9a4c1d81
485204,Hydrangea Mojito Green Medium,Green Hydrangea Mini Mojito,e2ded6cb-7c73-45b9-9d40-62da9a4c1d81
485205,Hydrangea Mojito Green Small,Green Hydrangea Mini Mojito,e2ded6cb-7c73-45b9-9d40-62da9a4c1d81
485111,Hydrangea Purple Large,Hydrangea Purple,ebe21c3d-9e0f-47c9-97cd-ebd4d498e115
485113,Hydrangea Purple Small,Hydrangea Purple,ebe21c3d-9e0f-47c9-97cd-ebd4d498e115
522046,Hydrangea Shamrock Green Dark Green Medium,Dark Green Hydrangea Select Shamrock,f4beada9-63f7-43d4-8e99-899d482e3668
509943,Hydrangea Shamrock Green/White Medium,Dark Green Hydrangea Select Shamrock,f4beada9-63f7-43d4-8e99-899d482e3668
485117,Hydrangea White Jumbo,Hydrangea Jumbo White,c12bdfe4-19a6-4199-9cfb-f82ebe74ab67
485118,Hydrangea White Large,Null,Null
485118,Hydrangea White Large,Null,Null
485118,Hydrangea White Large,Null,Null
485119,Hydrangea White Medium,Hydrangea White,9340daeb-a65f-4410-99bf-234db6a52e38
485119,Hydrangea White Medium,Hydrangea White,9340daeb-a65f-4410-99bf-234db6a52e38
485119,Hydrangea White Medium,Hydrangea White,9340daeb-a65f-4410-99bf-234db6a52e38
485120,Hydrangea White Small,Hydrangea White,9340daeb-a65f-4410-99bf-234db6a52e38
485236,Hypericum Assorted,Assorted Hypericum Mixed,d63058c9-f704-4146-adad-39630ab23c0e
485237,Hypericum Assorted,Assorted Hypericum Mixed,d63058c9-f704-4146-adad-39630ab23c0e
485238,Hypericum Assorted,Assorted Hypericum Mixed,d63058c9-f704-4146-adad-39630ab23c0e
485246,Hypericum Burgundy,Burgundy Cherry Hypericum,e8f0321d-de83-4b73-9824-9c22f2de502f
485247,Hypericum Burgundy,Burgundy Cherry Hypericum,e8f0321d-de83-4b73-9824-9c22f2de502f
485248,Hypericum Burgundy,Burgundy Cherry Hypericum,e8f0321d-de83-4b73-9824-9c22f2de502f
490142,Hypericum Coco Bamboo Green,Green Hypericum Magical Victory,b26486e1-91af-474f-94a0-a34643d5c114
485289,Hypericum Coco Casino Pink,Hypericum Pink Super,b2e2800c-8bf2-4a4a-8973-d0ab91a5829b
988195,Hypericum Coco Rio Red,Null,Null
988197,Hypericum Coco Rio Red,Null,Null
988199,Hypericum Coco Uno White,Hypericum White,5e860f82-e689-4648-b1bd-5720fcd08920
988203,Hypericum Coco Uno White,Hypericum White,5e860f82-e689-4648-b1bd-5720fcd08920
485297,Hypericum Cool Romance White,Hypericum White,5e860f82-e689-4648-b1bd-5720fcd08920
485298,Hypericum Cool Romance White,Hypericum White,5e860f82-e689-4648-b1bd-5720fcd08920
485299,Hypericum Cool Romance White,Hypericum White,5e860f82-e689-4648-b1bd-5720fcd08920
485251,Hypericum Green,Green Hypericum,6d80b804-7f95-42ba-a284-be00417873b9
485251,Hypericum Green,Green Hypericum,6d80b804-7f95-42ba-a284-be00417873b9
485252,Hypericum Green,Green Hypericum,6d80b804-7f95-42ba-a284-be00417873b9
485315,Hypericum Jungle Romance Green,Null,Null
485316,Hypericum Jungle Romance Green,Null,Null
485317,Hypericum Jungle Romance Green,Null,Null
3330074,Hypericum Lovely Romance Pink,Null,Null
3330076,Hypericum Lovely Romance Pink,Null,Null
3330077,Hypericum Lovely Romance Pink,Null,Null
608446,Hypericum Lucky Romance Green,Green Hypericum Super,1258caf1-96f4-4085-9bae-d166871c9587
608447,Hypericum Lucky Romance Green,Green Hypericum Super,1258caf1-96f4-4085-9bae-d166871c9587
608448,Hypericum Lucky Romance Green,Green Hypericum Super,1258caf1-96f4-4085-9bae-d166871c9587
1032796,Hypericum Magical Triumph II Red,Hypericum Magical Red Triumph,e452aa13-6e2d-43e9-b5f4-2147175f52a7
1032797,Hypericum Magical Triumph II Red,Hypericum Magical Red Triumph,e452aa13-6e2d-43e9-b5f4-2147175f52a7
1032798,Hypericum Magical Triumph II Red,Hypericum Magical Red Triumph,e452aa13-6e2d-43e9-b5f4-2147175f52a7
485339,Hypericum Magical Victory Green,Green Hypericum Magical Victory,b26486e1-91af-474f-94a0-a34643d5c114
485340,Hypericum Magical Victory Green,Green Hypericum Magical Victory,b26486e1-91af-474f-94a0-a34643d5c114
485341,Hypericum Magical Victory Green,Green Hypericum Magical Victory,b26486e1-91af-474f-94a0-a34643d5c114
485343,Hypericum Mellow Romance Peach,Hypericum Peach,bd2cd9e1-407f-4987-9ea0-280fc2fbd1d2
485344,Hypericum Mellow Romance Peach,Hypericum Peach,bd2cd9e1-407f-4987-9ea0-280fc2fbd1d2
485345,Hypericum Mellow Romance Peach,Hypericum Peach,bd2cd9e1-407f-4987-9ea0-280fc2fbd1d2
485266,Hypericum Peach,Hypericum Peach,bd2cd9e1-407f-4987-9ea0-280fc2fbd1d2
485266,Hypericum Peach,Hypericum Peach,bd2cd9e1-407f-4987-9ea0-280fc2fbd1d2
485267,Hypericum Peach,Hypericum Peach,bd2cd9e1-407f-4987-9ea0-280fc2fbd1d2
485267,Hypericum Peach,Hypericum Peach,bd2cd9e1-407f-4987-9ea0-280fc2fbd1d2
485268,Hypericum Peach,Hypericum Peach,bd2cd9e1-407f-4987-9ea0-280fc2fbd1d2
485271,Hypericum Pink,Hypericum Pink Super,b2e2800c-8bf2-4a4a-8973-d0ab91a5829b
485271,Hypericum Pink,Hypericum Pink Super,b2e2800c-8bf2-4a4a-8973-d0ab91a5829b
485272,Hypericum Pink,Hypericum Pink Super,b2e2800c-8bf2-4a4a-8973-d0ab91a5829b
485272,Hypericum Pink,Hypericum Pink Super,b2e2800c-8bf2-4a4a-8973-d0ab91a5829b
485273,Hypericum Pink,Hypericum Pink Super,b2e2800c-8bf2-4a4a-8973-d0ab91a5829b
485276,Hypericum Red,Hypericum Red,c0fbd39f-e2b5-4075-8367-035a963da2e7
485277,Hypericum Red,Hypericum Red,c0fbd39f-e2b5-4075-8367-035a963da2e7
485351,Hypericum Rocky Romance Burgundy,Burgundy Cherry Hypericum,e8f0321d-de83-4b73-9824-9c22f2de502f
485352,Hypericum Rocky Romance Burgundy,Burgundy Cherry Hypericum,e8f0321d-de83-4b73-9824-9c22f2de502f
1032782,Hypericum Royal Princess Peach,Hypericum Peach,bd2cd9e1-407f-4987-9ea0-280fc2fbd1d2
1032783,Hypericum Royal Princess Peach,Hypericum Peach,bd2cd9e1-407f-4987-9ea0-280fc2fbd1d2
661677,Hypericum Sweet Romance Pink,Hypericum Magical Majestic Pink,6ff07eb0-72ad-42f0-89f1-12978729be61
661679,Hypericum Sweet Romance Pink,Hypericum Magical Majestic Pink,6ff07eb0-72ad-42f0-89f1-12978729be61
642523,Hypericum Sweet Romance Pink,Hypericum Magical Majestic Pink,6ff07eb0-72ad-42f0-89f1-12978729be61
485371,Hypericum True Romance Red,Null,Null
485372,Hypericum True Romance Red,Null,Null
485281,Hypericum White,Hypericum White,5e860f82-e689-4648-b1bd-5720fcd08920
485282,Hypericum White,Hypericum White,5e860f82-e689-4648-b1bd-5720fcd08920
485283,Hypericum White,Hypericum White,5e860f82-e689-4648-b1bd-5720fcd08920
491454,Iris Assorted,Null,Null
7558744,Iris Purple,Iris Purple,77a17fe4-5483-4822-ae81-61aaa95856ed
491467,Iris Telstar Dark Blue,Null,Null
7407079,Iris White,Iris White,228a76db-dd11-4c3f-a8dc-05fc2e1a6fdf
490601,Kale Green,Green Kale,20b03cb2-7024-4c01-a637-9717913a535f
490602,Kale Purple,Kale Purple,0f09ec74-a543-4259-b28b-836a20092b2b
490600,Kale White,Kale White,7f55f536-168d-4adc-8d65-905b05df0847
515958,Kangaroo Paw Assorted,Assorted Kangaroo Mixed Paws,67f1f964-990b-49f7-949c-55ac68afcc39
515958,Kangaroo Paw Assorted,Assorted Kangaroo Mixed Paws,67f1f964-990b-49f7-949c-55ac68afcc39
515961,Kangaroo Paw Burgundy,Burgundy Kangaroo Paws,15234448-eea5-4915-a154-3b7cf733ecaa
515963,Kangaroo Paw Green,Null,Null
515964,Kangaroo Paw Orange,Kangaroo Paws Red,e82aee1a-5411-48c4-bcd3-687852b73a4e
515967,Kangaroo Paw Red,Kangaroo Paws Red,e82aee1a-5411-48c4-bcd3-687852b73a4e
1219815,Kangaroo Paw Red/Orange,Kangaroo Paws Red,e82aee1a-5411-48c4-bcd3-687852b73a4e
515968,Kangaroo Paw Yellow,Null,Null
513900,Larkspur Assorted,Null,Null
513904,Larkspur Pink,Larkspur Pink,fd216936-d6d6-4b11-8024-5585c8c78bf7
513905,Larkspur Purple,Larkspur Purple,040a963f-be56-4a95-982d-485ac6cb1c3f
491524,Larkspur White,Larkspur White,3daa8270-b173-4d38-b29f-2bca8830208f
515987,Leather Cleopatra Green,Green Leatherleaf,5233d093-4636-409e-bb20-d383b9d3ba20
515987,Leather Cleopatra Green,Green Leatherleaf,5233d093-4636-409e-bb20-d383b9d3ba20
515986,Leather Green,Green Leatherleaf,5233d093-4636-409e-bb20-d383b9d3ba20
515986,Leather Green,Green Leatherleaf,5233d093-4636-409e-bb20-d383b9d3ba20
515986,Leather Green,Green Leatherleaf,5233d093-4636-409e-bb20-d383b9d3ba20
1622072,Leather Sleeved Green,Green Leatherleaf Premium Sleeved,8654d2e2-5969-4dfb-a70e-fd83a415eded
1166116,Lepidium Green Dragon Green,Dragon Green Pennycress,1e2ced9e-8701-4443-96f3-ca39d867fc49
1166116,Lepidium Green Dragon Green,Dragon Green Pennycress,1e2ced9e-8701-4443-96f3-ca39d867fc49
513914,Leucadendron Gold Strike Yellow,Gold Green Leucadendron Strike,6a091f21-07ff-4b17-8b99-1cf3d16258ae
513916,Leucadendron Jester Red,Jester Leucadendron Red,ef8425c4-2b2b-4bda-bc91-b957e3cf5762
490592,Leucadendron Safari Sunset Red,Leucadendron Red Safari Sunset,d0941adc-f696-4120-9595-decec0718476
490592,Leucadendron Safari Sunset Red,Leucadendron Red Safari Sunset,d0941adc-f696-4120-9595-decec0718476
490592,Leucadendron Safari Sunset Red,Leucadendron Red Safari Sunset,d0941adc-f696-4120-9595-decec0718476
627847,Leucospermum (Pincushion) Assorted,Assorted Mixed Pincushion Proteas,e0daa57d-25f0-4372-93c9-c050623a4555
627848,Leucospermum (Pincushion) Orange,Orange Pincushion Proteas,8b1a197e-4ae7-445c-88af-d39836031493
627849,Leucospermum (Pincushion) Red,Null,Null
627850,Leucospermum (Pincushion) Yellow,Pincushion Proteas Yellow,df79773a-7544-4894-8f6c-56da6250604c
490703,Lily Asiatic Assorted,Null,Null
490703,Lily Asiatic Assorted,Null,Null
490703,Lily Asiatic Assorted,Null,Null
490706,Lily Asiatic Dark Pink,Null,Null
490707,Lily Asiatic Light Pink,Asiatic Bl Lilies Pink,fa3959ac-2510-440e-b986-1c73cb014516
490707,Lily Asiatic Light Pink,Asiatic Bl Lilies Pink,fa3959ac-2510-440e-b986-1c73cb014516
490708,Lily Asiatic Orange,Null,Null
490708,Lily Asiatic Orange,Null,Null
490708,Lily Asiatic Orange,Null,Null
490709,Lily Asiatic Peach,Null,Null
490710,Lily Asiatic Pink,Asiatic Bl Lilies Pink,fa3959ac-2510-440e-b986-1c73cb014516
490710,Lily Asiatic Pink,Asiatic Bl Lilies Pink,fa3959ac-2510-440e-b986-1c73cb014516
490711,Lily Asiatic Red,Null,Null
490712,Lily Asiatic White,Null,Null
490712,Lily Asiatic White,Null,Null
490712,Lily Asiatic White,Null,Null
490713,Lily Asiatic Yellow,Asiatic Bl Lilies Yellow,12cb8981-9db9-46fc-8203-fa64b67af3eb
490713,Lily Asiatic Yellow,Asiatic Bl Lilies Yellow,12cb8981-9db9-46fc-8203-fa64b67af3eb
490713,Lily Asiatic Yellow,Asiatic Bl Lilies Yellow,12cb8981-9db9-46fc-8203-fa64b67af3eb
513937,Lily Grass Green,Null,Null
513937,Lily Grass Green,Null,Null
513937,Lily Grass Green,Null,Null
513938,Lily Grass Variegated,Grasses Liriope Variegated,d6913139-eb8e-4011-92a9-c3b820591583
513938,Lily Grass Variegated,Grasses Liriope Variegated,d6913139-eb8e-4011-92a9-c3b820591583
513938,Lily Grass Variegated,Grasses Liriope Variegated,d6913139-eb8e-4011-92a9-c3b820591583
490745,Lily Oriental Assorted 3/5b,Assorted Lilies Mixed Oriental,082c0eea-0736-45f7-8266-f4a658126d7f
3386341,Lily Oriental Hot Pink 3/5b,Null,Null
3386331,Lily Oriental Light Pink 3/5b,Null,Null
490879,Lily Oriental Siberia White 3/5b,Bl Lilies Oriental Siberia White,fbfe6d78-ffe3-4529-94c5-6c3831bd8223
490887,Lily Oriental Sorbonne Light Pink 3/5b,Bl Lilies Oriental Pink Sorbonne,f5d995a6-5959-463b-8571-1c453e8aaef4
490891,Lily Oriental Star Fighter Pink/White 3/5b,Bl Lilies Oriental Pink Starfighter,0c6fb348-62a8-463e-8d71-0a14a45384bd
490891,Lily Oriental Star Fighter Pink/White 3/5b,Bl Lilies Oriental Pink Starfighter,0c6fb348-62a8-463e-8d71-0a14a45384bd
490750,Lily Oriental White 3/5b,Lilies Oriental White,ea06fe3d-fe18-447d-bd8b-5c8cd857316f
490750,Lily Oriental White 3/5b,Lilies Oriental White,ea06fe3d-fe18-447d-bd8b-5c8cd857316f
490750,Lily Oriental White 3/5b,Lilies Oriental White,ea06fe3d-fe18-447d-bd8b-5c8cd857316f
490751,Lily Oriental Yellow 3/5b,Bl Lilies Oriental Yellow,1d867560-644b-4dd1-8379-12280af1efff
490751,Lily Oriental Yellow 3/5b,Bl Lilies Oriental Yellow,1d867560-644b-4dd1-8379-12280af1efff
490807,Lily Roselily Pink,Lilies Oriental Pink Roselily,3dd00106-f3b2-43e8-815b-f31f01bde9f9
490807,Lily Roselily Pink,Lilies Oriental Pink Roselily,3dd00106-f3b2-43e8-815b-f31f01bde9f9
1810941,Lily Roselily White,Lilies Oriental Roselily White,0f79a40e-5422-49da-88f9-f74d18666b72
1810941,Lily Roselily White,Lilies Oriental Roselily White,0f79a40e-5422-49da-88f9-f74d18666b72
828525,Limonium California Blue,Null,Null
490070,Limonium Maine Blue Blue,Blue Lavender Limonium Maine,6e0a756c-9ada-4f12-a00a-ed638f00fdb3
490072,Limonium Misty Blue Blue,Blue Limonium Misty Purple,a77ccbca-4f98-4f7e-9230-94ee352b3a0f
1746303,Limonium Oshi Pink,Limonium Oshi Pink Safora,7fc9b8e0-d413-4207-a841-bd5bbc51d75d
1086944,Limonium Pina Colada White,Colada Limonium Pina White,0671eb9d-3278-44f2-80a3-aac75c1a43c6
513133,Limonium Sinensis Assorted Select,Null,Null
3456319,Limonium Sinensis Lavender,Lavender Limonium Sinensis,c5fe5cae-01de-407c-82c6-576a89d84012
491197,Limonium Sinensis Pink,Limonium Pink Sinensis,fea8afb5-724f-4b91-bf48-8dd30746f10a
491196,Limonium Sinensis White,Limonium Sinensis White,5a86fb7f-1663-4faa-94a7-f971220dd8e0
509461,Limonium Sinensis Yellow Select,Limonium Sinensis White,5a86fb7f-1663-4faa-94a7-f971220dd8e0
640268,Limonium Skylight Light Blue,Lavender Limonium Skylight,d9a4b536-e9e3-41ce-8728-4637361975d1
513965,Lisianthus Assorted,Assorted Double Lisianthus Mixed,0767b5f8-b257-4c86-9940-a4aa574fa955
513973,Lisianthus Peach,Double Lisianthus Misty Peach,545c88ee-0fd7-4b0d-890d-8b780b1e5e6f
490606,Lisianthus Pink,Alissa Double Lisianthus Pink,32a785d6-961d-4576-8f86-3f94bc6c9dd0
490605,Lisianthus Purple,Blue Double Lisianthus Purple,27c24034-82fe-42f6-ae20-6e86c3bf2d2b
490607,Lisianthus White,Alissa Double Lisianthus White,6467e109-a628-4efb-89f6-63d2e2454ba0
666519,Lysimachia White,Null,Null
516096,Magnolia Tips Green,Green Magnolia Tips,2db71732-97d5-427d-8083-e0029e7a3432
516096,Magnolia Tips Green,Green Magnolia Tips,2db71732-97d5-427d-8083-e0029e7a3432
512626,Ming Fern Green,Asparagus Green Mingfern,7eeb17e7-df8f-479c-aafb-56de5cf856a0
512626,Ming Fern Green,Asparagus Green Mingfern,7eeb17e7-df8f-479c-aafb-56de5cf856a0
485388,Mini Carnation Assorted,Null,Null
485389,Mini Carnation Burgundy,Burgundy Carnation Mini Spray,ee5891f9-31bc-4b9f-9e42-ccc02063bced
485390,Mini Carnation Cream,Carnation Cream Mini Spray,4680589e-4077-45e0-980f-eaac00f5e7e5
485392,Mini Carnation Green,Carnation Green Jade Mini Spray,01242e9b-3ce2-409d-9280-ea8652ed0dcb
485393,Mini Carnation Hot Pink,Carnation Mini Pink Spray,fb9ac752-718a-4e47-b1e1-f3b0c8767ceb
485394,Mini Carnation Lavender,Carnation Lavender,8619e99f-be72-43ba-8c98-d1e692ca152a
485395,Mini Carnation Light Pink,Carnation Mini Pink Spray,fb9ac752-718a-4e47-b1e1-f3b0c8767ceb
485396,Mini Carnation Orange,Carnation Mini Orange Spray,b59a43f5-e6e3-4d35-878e-06a6efe6c702
485397,Mini Carnation Peach,Carnation Mini Peach Spray,5de9e8a5-4ed4-4767-9c60-e7c2b5b25ba3
485398,Mini Carnation Peppermint,Carnation Mini Peppermint Spray,4c480713-cbb6-49b6-92e2-786c7bc43b1e
485399,Mini Carnation Pink,Carnation Mini Pink Spray,fb9ac752-718a-4e47-b1e1-f3b0c8767ceb
485400,Mini Carnation Purple,Carnation Mini Purple Spray,aed7af48-92aa-4224-8dd2-1c2915b33d04
485401,Mini Carnation Red,Carnation Mini Red Spray,10b23582-414f-43e2-bb8e-e34d3a3d9b26
485406,Mini Carnation White,Carnation Mini Spray White,b9a8b807-6771-4f5d-bd00-e4984e08cf3b
485407,Mini Carnation Yellow,Carnation Mini Spray Yellow,a89a5ffd-f1a4-4d0e-a59f-e3de4a2db5e0
828732,Mint Flowering,Null,Null
516147,Moss Mood Green,Green Moss Thuidium,56f0399c-6641-42ad-aee4-e4f1825bb101
516147,Moss Mood Green,Green Moss Thuidium,56f0399c-6641-42ad-aee4-e4f1825bb101
516147,Moss Mood Green,Green Moss Thuidium,56f0399c-6641-42ad-aee4-e4f1825bb101
516154,Moss Sheet Green,Green Moss Sheet,ff0efbc5-8595-4e90-bc26-849ef156c4db
516155,Moss Spanish Gray,Gray Moss Spanish,d7888df4-2990-4193-9ed1-371268626ff6
1225558,Mum Astroid Yellow,Astroid Chrysanthemum Disbuds/ Football Mums Yellow,6880a39e-eed0-4f0e-a25d-355954dcf3c4
867675,Mum Blaze Bronze,Bronze Chrysanthemum Disbuds/ Mums Spider,7b680ba4-0d6b-4bae-a141-dddf9b2be2bf
885265,Mum Magnum White,Chrysanthemum Disbuds/ Magnum Mums White,4b1c4e06-ea07-4234-9e50-48fa1d781683
1457842,Mum Magnum Yellow Yellow,Chrysanthemum Cremon Disbuds/ Magnum Mums Yellow,366ea377-a1d6-438d-ace5-3268e6890f3d
516164,Myersii (Foxtail Fern) Green,Asparagus Foxtail Green,3485af12-3241-45b5-9f16-6b5d78eb828f
516164,Myersii (Foxtail Fern) Green,Asparagus Foxtail Green,3485af12-3241-45b5-9f16-6b5d78eb828f
516169,Nagi Foliage Green,Foliage Green Nagi Podocarpus,6a485b7e-b37c-4629-8530-d51687584b66
516169,Nagi Foliage Green,Foliage Green Nagi Podocarpus,6a485b7e-b37c-4629-8530-d51687584b66
485431,Ornithogalum Thyrsoides White Medium,Null,Null
516203,Palm Leaf Palmetto Green,Null,Null
516208,Palm Leaf Roebelinii Green,Green Palm Robellini,524cac8e-9f12-40c9-bfa9-76035367135a
516217,Papyrus Lion's Head Green,Null,Null
490073,Phlox White,Null,Null
490073,Phlox White,Null,Null
885410,Phylica White,Null,Null
885410,Phylica White,Null,Null
1195880,Pistachio Foliage Green,Null,Null
1219050,Pittosporum Brillantina Green,Brillantina Green Pittosporum,be4b1921-efe4-4e66-be9a-f6f043a32fbc
627860,Pittosporum Green,Green Pittosporum,0f9e9469-a6d2-4ab4-b929-06ccae998cbe
627860,Pittosporum Green,Green Pittosporum,0f9e9469-a6d2-4ab4-b929-06ccae998cbe
627861,Pittosporum Variegated,Pittosporum Variegated,75dfb4c5-4b91-4db6-9c66-e962377969f3
627861,Pittosporum Variegated,Pittosporum Variegated,75dfb4c5-4b91-4db6-9c66-e962377969f3
2584753,"Plant Succulent Assorted 2.5""",Null,Null
516277,"Plant Succulent Assorted 3.5""",Null,Null
491529,Plumosa Green,Asparagus Green Plumosus,acc8404b-eb2d-4b47-bf58-2e06e6c941d0
491529,Plumosa Green,Asparagus Green Plumosus,acc8404b-eb2d-4b47-bf58-2e06e6c941d0
517626,Pod Scabiosa Brown,Brown Pods Scabiosa Stellata,c57bf97f-faaa-49c5-bca6-efaf5725c48a
485435,Pompon Bradford Orange,Garfield Orange Pon-pon Ranunculus,18330a02-1ff5-481d-860a-311fe6243e09
485436,Pompon Button Assorted,Assorted Button Chrysanthemum Mixed Pom Spray Valentine,f063af14-6aab-44ef-a226-a48a891ebf08
942304,Pompon Button Becky Light Fuchsia,Becky Button Chrysanthemum Pink Pom Spray,906cca00-794d-4067-aeef-189eaedefe31
2013242,Pompon Button Eagle White,Button Chrysanthemum Pom Spray White,e82edbff-0f8d-4e18-8505-76e7e4ef0f3f
485440,Pompon Button Green,Button Chrysanthemum Green Pom Spray,5d3a1bfe-8d9c-4354-a3bc-b0f5b05a2557
1089906,Pompon Button Hotrod Burgundy,Button Chrysanthemum Hotrod Pom Red Spray,e004fb3b-6eb7-4ae6-98f1-bde50ff5a18a
1050108,Pompon Button Lexy Bronze,Bronze Button Chrysanthemum Pom Spray,b83438ac-b184-424e-ab31-63e5d6a6c8bf
2013245,Pompon Button Paintball Sunny Yellow,Button Chrysanthemum Paintball Pom Spray Sunny Yellow,ec380aea-ab1c-4d03-8846-a6ea11d64ddc
485444,Pompon Button Purple,Button Chrysanthemum Pom Purple Spray,ab619278-714a-4659-a9d8-5d480971f114
886695,Pompon Button Uva Purple,Chrysanthemum Novelty Pom Purple Spray Uva,b295d6f1-182f-4808-a916-401e303d3416
485451,Pompon CDN Assorted,Assorted Cdn Chrysanthemum Mixed Pom Spray,673b68c6-a0cf-4c32-9ab2-be22eda600a0
886674,Pompon Cushion Artic Queen White,Artic Chrysanthemum Cushion Pom Queen Spray White,47ac6dce-9eb1-45e4-b4fd-d1f699ea694c
1038936,Pompon Cushion Cooper Bronze,Bronze Chrysanthemum Cooper Cushion Pom Spray,c8a34395-210e-4d3a-8527-5e6961b371df
1012357,Pompon Cushion Maisy White,Chrysanthemum Cushion Maissy Pom Spray White,0e34ec47-26d3-471f-a8f1-4259e00bddd6
886693,Pompon Cushion Malbec Burgundy,Null,Null
940996,Pompon Cushion Paulina Dark Purple,Chrysanthemum Cushion Paulina Pom Purple Spray,edaf9c72-55d9-4013-8dce-06773ccc1105
485465,Pompon Cushion Red,Chrysanthemum Cushion Pom Spray White,4a468a7b-8b6b-4a65-b2c4-a8f22ce15b52
832399,Pompon Cushion Rock Red,Chrysanthemum Cushion Pom Red Spray,b22d2078-5509-4d8d-b925-216d0aac6e21
1089903,Pompon Cushion Tornado Purple,Null,Null
485466,Pompon Cushion White,Chrysanthemum Cushion Pom Spray White,4a468a7b-8b6b-4a65-b2c4-a8f22ce15b52
485467,Pompon Cushion Yellow,Chrysanthemum Cushion Pom Spray Yellow,dacfaf30-8364-4942-9bee-aa86f000dd8a
2008684,Pompon Daisy Alma White,Alma Chrysanthemum Daisy Pom Spray White,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
485468,Pompon Daisy Assorted,Assorted Chrysanthemum Daisy Mixed Pom Spray,bb7ac493-ec20-4d2a-a052-307cd90a335b
2013269,Pompon Daisy Atlantis Dark Pink Lavender,Atlantis Chrysanthemum Daisy Pink Pom Spray,a1ca3f69-3350-48f6-8fbe-a3586af73854
2008677,Pompon Daisy Atlantis White White,Atlantis Chrysanthemum Daisy Pom Spray White,40666288-9c1b-4abf-9c57-0004c80f7ec3
886704,Pompon Daisy Factor Yellow,Chrysanthemum Daisy Pom Reagan Spray Yellow,5465a400-b709-47aa-a70e-5a568f84369d
627853,Pompon Daisy Handsome Purple/White,Chrysanthemum Daisy Pom Purple Spray,04d69535-a26f-4b2d-b0af-7c00b6dc7fde
