competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,price_per_stem,base_price,freight_price,margin,available_units,grower_name,grower_country,product_url,image_url,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Mayesh,1050613,Alstroemeria Galaxy Lavender Super Select,Alstroemeria,490,Lavender,,120,114.0,0.95,0.33,0.42,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-galaxy-lavender-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-galaxy-lavender.jpg,Super Select Assorted Alstroemeria,c3762beb-ea44-48d4-be71-6e6197509c08,0.9981992244720459,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:29.607720,2025-05-15
Mayesh,14631876,Alstroemeria Green Planet Green Select,Alstroemeria,490,Green,,100,80.0,0.8,0.34,0.25,37.5,2,Flores Del Valle,Ecuador,https://www.mayesh.com/alstroemeria-green-planet-green-select,https://www.mayesh.com/backend/files/flowers/alstroemeria_green_planet_green_1.jpg,Pink Select Alstroemeria,7b711ccf-9241-44ce-8158-7e390c4c3910,0.9989820718765259,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:29.648159,2025-05-15
Mayesh,483770,Alstroemeria Hot Pink Fancy,Alstroemeria,490,Hot Pink,,150,108.0,0.72,0.27,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-hot-pink-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-hot-pink.jpg,Bali Alstroemeria,75a81476-0558-4c15-8f82-4421ec18c306,0.9991282820701599,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:29.688571,2025-05-15
Mayesh,483772,Alstroemeria Hot Pink Select,Alstroemeria,490,Hot Pink,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-hot-pink-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-hot-pink.jpg,Pink Select Alstroemeria,7b711ccf-9241-44ce-8158-7e390c4c3910,0.9990822672843933,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:29.724044,2025-05-15
Mayesh,483771,Alstroemeria Hot Pink Super Select,Alstroemeria,490,Hot Pink,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-hot-pink-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-hot-pink.jpg,Super Select Assorted Alstroemeria,c3762beb-ea44-48d4-be71-6e6197509c08,0.998720645904541,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:29.766245,2025-05-15
Mayesh,483774,Alstroemeria Lavender Fancy,Alstroemeria,490,Lavender,,150,108.0,0.72,0.27,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-lavender-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Bali Alstroemeria,75a81476-0558-4c15-8f82-4421ec18c306,0.9994028806686401,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:29.805367,2025-05-15
Mayesh,483776,Alstroemeria Lavender Select,Alstroemeria,490,Lavender,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-lavender-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Cream Alstroemeria,a8ba5d93-e046-4442-98fa-23bdb0f3462b,0.9991839528083801,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:29.844855,2025-05-15
Mayesh,483775,Alstroemeria Lavender Super Select,Alstroemeria,490,Lavender,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-lavender-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Super Select Assorted Alstroemeria,c3762beb-ea44-48d4-be71-6e6197509c08,0.9983948469161987,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:29.890398,2025-05-15
Mayesh,484032,Alstroemeria Nadya Red Fancy,Alstroemeria,490,Red,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-nadya-red-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Nadya Alstroemeria,faa86ca1-a561-450e-8a04-4a1d96a88b0d,0.999260663986206,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:29.937296,2025-05-15
Mayesh,484034,Alstroemeria Nadya Red Select,Alstroemeria,490,Red,,150,147.0,0.98,0.4,0.34,37.5,18,,Colombia,https://www.mayesh.com/alstroemeria-nadya-red-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Nadya Alstroemeria,faa86ca1-a561-450e-8a04-4a1d96a88b0d,0.9989680051803589,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:29.988322,2025-05-15
Mayesh,484033,Alstroemeria Nadya Red Super Select,Alstroemeria,490,Red,,120,139.2,1.16,0.46,0.42,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-nadya-red-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Super Select Assorted Alstroemeria,c3762beb-ea44-48d4-be71-6e6197509c08,0.9984632730484009,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.038461,2025-05-15
Mayesh,483782,Alstroemeria Orange Fancy,Alstroemeria,490,Orange,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-orange-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-2.jpg,Bali Alstroemeria,75a81476-0558-4c15-8f82-4421ec18c306,0.9994028806686401,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.084182,2025-05-15
Mayesh,484056,Alstroemeria Orange Queen Orange Fancy,Alstroemeria,490,Orange,,150,124.5,0.83,0.31,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-orange-queen-orange-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Bali Alstroemeria,75a81476-0558-4c15-8f82-4421ec18c306,0.9989879727363586,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.126019,2025-05-15
Mayesh,484058,Alstroemeria Orange Queen Orange Select,Alstroemeria,490,Orange,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-orange-queen-orange-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Pink Select Alstroemeria,7b711ccf-9241-44ce-8158-7e390c4c3910,0.9988042116165161,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.165905,2025-05-15
Mayesh,484057,Alstroemeria Orange Queen Orange Super Select,Alstroemeria,490,Orange,,120,130.8,1.09,0.42,0.42,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-orange-queen-orange-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Super Select Assorted Alstroemeria,c3762beb-ea44-48d4-be71-6e6197509c08,0.9982314705848694,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.202593,2025-05-15
Mayesh,483784,Alstroemeria Orange Select,Alstroemeria,490,Orange,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-orange-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange.jpg,Cream Alstroemeria,a8ba5d93-e046-4442-98fa-23bdb0f3462b,0.9991839528083801,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.236387,2025-05-15
Mayesh,483783,Alstroemeria Orange Super Select,Alstroemeria,490,Orange,,120,127.2,1.06,0.44,0.36,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-orange-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange.jpg,Super Select Assorted Alstroemeria,c3762beb-ea44-48d4-be71-6e6197509c08,0.9983948469161987,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.269153,2025-05-15
Mayesh,483790,Alstroemeria Pink Fancy,Alstroemeria,490,Pink,,150,112.5,0.75,0.29,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Bali Alstroemeria,75a81476-0558-4c15-8f82-4421ec18c306,0.9994028806686401,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.301604,2025-05-15
Mayesh,483792,Alstroemeria Pink Select,Alstroemeria,490,Pink,,150,123.0,0.82,0.33,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Cream Alstroemeria,a8ba5d93-e046-4442-98fa-23bdb0f3462b,0.9991839528083801,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.334776,2025-05-15
Mayesh,483791,Alstroemeria Pink Super Select,Alstroemeria,490,Pink,,120,120.0,1.0,0.4,0.36,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Super Select Assorted Alstroemeria,c3762beb-ea44-48d4-be71-6e6197509c08,0.9983948469161987,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.367431,2025-05-15
Mayesh,1822882,Alstroemeria Pink/White Fancy,Alstroemeria,490,Pink/White,,150,108.0,0.72,0.27,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-white-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Hot Pink Alstroemeria,dce8402b-0c6f-425d-964a-dbd363e3c5c3,0.9990792274475098,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.402230,2025-05-15
Mayesh,1822883,Alstroemeria Pink/White Select,Alstroemeria,490,Pink/White,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-white-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Pink Select Alstroemeria,7b711ccf-9241-44ce-8158-7e390c4c3910,0.9989114999771118,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.438302,2025-05-15
Mayesh,1822884,Alstroemeria Pink/White Super Select,Alstroemeria,490,Pink/White,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-white-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Super Bella White Alstroemeria,83dc5f85-4df4-4d2d-b6ef-ec23925b2ec2,0.9985226988792419,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.471292,2025-05-15
Mayesh,484068,Alstroemeria Primadonna Pink Fancy,Alstroemeria,490,Pink,,150,115.5,0.77,0.27,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-primadonna-pink-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Primadonna (netted)  Alstroemeria,9a872a4a-3c24-414f-9709-374350ed8659,0.9979890584945679,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.505109,2025-05-15
Mayesh,484070,Alstroemeria Primadonna Pink Select,Alstroemeria,490,Pink,,150,120.0,0.8,0.29,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-primadonna-pink-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Primadonna (netted)  Alstroemeria,9a872a4a-3c24-414f-9709-374350ed8659,0.997901201248169,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.537584,2025-05-15
Mayesh,484069,Alstroemeria Primadonna Pink Super Select,Alstroemeria,490,Pink,,120,114.0,0.95,0.33,0.42,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-primadonna-pink-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Primadonna (netted)  Alstroemeria,9a872a4a-3c24-414f-9709-374350ed8659,0.99755859375,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.571146,2025-05-15
Mayesh,646524,Alstroemeria Shakira Green Select,Alstroemeria,490,Green,,100,85.0,0.85,0.37,0.26,37.5,20,Queens Flowers,Colombia,https://www.mayesh.com/alstroemeria-shakira-green-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-shakira-green.jpg,Shakira Alstroemeria,971dd5aa-79e6-4d97-bd0f-18da5aad7a2d,0.9988846182823181,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.603532,2025-05-15
Mayesh,484108,Alstroemeria Tampa Orange Fancy,Alstroemeria,490,Orange,,150,124.5,0.83,0.31,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-tampa-orange-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-tampa-orange.jpg,Tampa Alstroemeria,683a807c-3f7c-4ae6-ac71-9bdf244f2f57,0.999184787273407,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.637862,2025-05-15
Mayesh,484110,Alstroemeria Tampa Orange Select,Alstroemeria,490,Orange,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-tampa-orange-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-tampa-orange.jpg,Tampa Alstroemeria,683a807c-3f7c-4ae6-ac71-9bdf244f2f57,0.9987504482269287,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.670872,2025-05-15
Mayesh,645935,Alstroemeria Voyager Yellow Fancy,Alstroemeria,490,Yellow,,150,117.0,0.78,0.31,0.29,37.5,18,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-voyager-yellow-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-voyager-yellow.jpg,Bali Alstroemeria,75a81476-0558-4c15-8f82-4421ec18c306,0.9991562366485596,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.703860,2025-05-15
Mayesh,645936,Alstroemeria Voyager Yellow Select,Alstroemeria,490,Yellow,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-voyager-yellow-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-voyager-yellow.jpg,Assorted Select  Alstroemeria,b50a3557-b17f-44af-a7ca-07c86bf9a171,0.9989407062530518,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.739112,2025-05-15
Mayesh,1052764,Alstroemeria Whistler White Fancy,Alstroemeria,490,White,,150,135.0,0.9,0.35,0.34,37.5,18,,Colombia,https://www.mayesh.com/alstroemeria-whistler-white-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,Sunny Lady Alstroemeria,d0b7b45b-738b-4ff3-9667-f8bd91ac3321,0.9971089959144592,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.774716,2025-05-15
Mayesh,1052765,Alstroemeria Whistler White Select,Alstroemeria,490,White,,150,147.0,0.98,0.4,0.34,37.5,19,,Colombia,https://www.mayesh.com/alstroemeria-whistler-white-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,Whistler Alstroemeria,75f2ac45-c272-41fd-8e1a-170f163cc328,0.9982253313064575,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.814169,2025-05-15
Mayesh,1052766,Alstroemeria Whistler White Super Select,Alstroemeria,490,White,,120,139.2,1.16,0.46,0.42,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-whistler-white-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,Whistler Alstroemeria,75f2ac45-c272-41fd-8e1a-170f163cc328,0.9978588819503784,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.855013,2025-05-15
Mayesh,483806,Alstroemeria White Fancy,Alstroemeria,490,White,,150,117.0,0.78,0.31,0.29,37.5,9,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-white-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,Bali Alstroemeria,75a81476-0558-4c15-8f82-4421ec18c306,0.9994028806686401,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.896111,2025-05-15
Mayesh,483808,Alstroemeria White Select,Alstroemeria,490,White,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-white-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,Cream Alstroemeria,a8ba5d93-e046-4442-98fa-23bdb0f3462b,0.9991839528083801,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:30.974043,2025-05-15
Mayesh,483807,Alstroemeria White Super Select,Alstroemeria,490,White,,120,123.6,1.03,0.42,0.36,37.5,19,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-white-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,Super Select Assorted Alstroemeria,c3762beb-ea44-48d4-be71-6e6197509c08,0.9983948469161987,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07T10:08:31.007143,2025-05-15
