competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,price_per_stem,base_price,freight_price,margin,available_units,grower_name,grower_country,highlight_name,image_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Mayesh,8448957,Achillea Ptarmica Pearl White,Achillea Ptarmica,1181,White,,100,172.0,1.72,0.76,0.51,37.5,4,Rosaspe - Much Flowers,Ecuador,,https://www.mayesh.com/backend/files/flowers/achillea_ptarmica_pearl_1.jpg,,,,achillea pearl ptarmica white,Ptilotus,e313badc-2c6e-4b1f-a1e8-ebbe20bd43c0,0.8490813970565796,2025-05-19T11:34:31.114752,2025-05-28
Mayesh,490587,Agapanthus Blue,Agapanthus,479,Blue,,70,135.1,1.93,0.83,0.6,37.5,9,Damagro Farms,Ecuador,,https://www.mayesh.com/backend/files/flowers/agapanthus-blue.jpg,Blue Agapanthus blue,b7bfd76a-e2e2-4f50-a71d-d12d3bfd7e14,0.9921197891235352,agapanthus blue,Agapanthus,3261737f-f6a8-415d-825e-431841e44ac7,1.0,2025-05-19T11:34:31.231872,2025-05-28
Mayesh,483746,Alstroemeria Assorted Fancy,Alstroemeria,490,Assorted,,150,108.0,0.72,0.27,0.29,37.5,17,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-assorted.jpg,Perfection Assorted Alstroemeria mixed,423cce21-a692-465e-a6e1-5ed732699172,0.9614034295082092,alstroemeria assorted fancy,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.315910,2025-05-28
Mayesh,483748,Alstroemeria Assorted Select,Alstroemeria,490,Assorted,,150,117.0,0.78,0.31,0.29,37.5,18,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-assorted.jpg,Assorted Select  Alstroemeria mixed,b50a3557-b17f-44af-a7ca-07c86bf9a171,0.9638573527336121,alstroemeria assorted select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.371073,2025-05-28
Mayesh,490071,Alstroemeria Assorted Super Select,Alstroemeria,490,Assorted,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-assorted.jpg,Super Select Assorted Alstroemeria mixed,c3762beb-ea44-48d4-be71-6e6197509c08,0.9523143768310547,alstroemeria assorted select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.416713,2025-05-28
Mayesh,941009,Alstroemeria Dirty Dancing Cream Fancy,Alstroemeria,490,Cream,,150,124.5,0.83,0.31,0.34,37.5,8,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-dirty-dancing-cream.jpg,Cream Alstroemeria cream,a8ba5d93-e046-4442-98fa-23bdb0f3462b,0.9419410228729248,alstroemeria cream dancing dirty fancy,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.461943,2025-05-28
Mayesh,941010,Alstroemeria Dirty Dancing Cream Select,Alstroemeria,490,Cream,,150,135.0,0.9,0.35,0.34,37.5,10,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-dirty-dancing-cream.jpg,,,,alstroemeria cream dancing dirty select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.507195,2025-05-28
Mayesh,941011,Alstroemeria Dirty Dancing Cream Super Select,Alstroemeria,490,Cream,,120,130.8,1.09,0.42,0.42,37.5,5,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-dirty-dancing-cream.jpg,,,,alstroemeria cream dancing dirty select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.581591,2025-05-28
Mayesh,1032020,Alstroemeria Dubai Light Pink Fancy,Alstroemeria,490,Light Pink,,150,115.5,0.77,0.27,0.34,37.5,16,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-dubai-light-pink.jpg,Dubai Alstroemeria pink - light,bda391f1-d884-4a0f-8c77-fb4d324658aa,0.9665435552597046,alstroemeria dubai fancy light pink,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.627089,2025-05-28
Mayesh,1032021,Alstroemeria Dubai Light Pink Select,Alstroemeria,490,Light Pink,,150,120.0,0.8,0.29,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-dubai-light-pink.jpg,Dubai Alstroemeria pink - light,bda391f1-d884-4a0f-8c77-fb4d324658aa,0.9802347421646118,alstroemeria dubai light pink select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.672443,2025-05-28
Mayesh,940749,Alstroemeria Fifi Light Pink Fancy,Alstroemeria,490,Light Pink,,150,124.5,0.83,0.31,0.34,37.5,17,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstro_fifi.jpg,Light Pink Alstroemeria pink - light,595b74aa-91a7-495c-900b-3edfc08ee27e,0.971886157989502,alstroemeria fancy fifi light pink,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.717901,2025-05-28
Mayesh,940750,Alstroemeria Fifi Light Pink Select,Alstroemeria,490,Light Pink,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstro_fifi.jpg,Dubai Alstroemeria pink - light,bda391f1-d884-4a0f-8c77-fb4d324658aa,0.9552218914031982,alstroemeria fifi light pink select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.763345,2025-05-28
Mayesh,940751,Alstroemeria Fifi Light Pink Super Select,Alstroemeria,490,Light Pink,,120,130.8,1.09,0.42,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstro_fifi.jpg,Light Pink Alstroemeria pink - light,595b74aa-91a7-495c-900b-3edfc08ee27e,0.9580676555633545,alstroemeria fifi light pink select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.835639,2025-05-28
Mayesh,1050611,Alstroemeria Galaxy Lavender Fancy,Alstroemeria,490,Lavender,,150,115.5,0.77,0.27,0.34,37.5,14,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-galaxy-lavender.jpg,Galaxy Alstroemeria lavender,03473804-6979-470f-820c-e94440da1493,0.9945511817932129,alstroemeria fancy galaxy lavender,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.886365,2025-05-28
Mayesh,1050612,Alstroemeria Galaxy Lavender Select,Alstroemeria,490,Lavender,,150,120.0,0.8,0.29,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-galaxy-lavender.jpg,Galaxy Alstroemeria lavender,03473804-6979-470f-820c-e94440da1493,0.9918833374977112,alstroemeria galaxy lavender select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.936726,2025-05-28
Mayesh,1050613,Alstroemeria Galaxy Lavender Super Select,Alstroemeria,490,Lavender,,120,114.0,0.95,0.33,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-galaxy-lavender.jpg,Galaxy Alstroemeria lavender,03473804-6979-470f-820c-e94440da1493,0.9850821495056152,alstroemeria galaxy lavender select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:31.981694,2025-05-28
Mayesh,14631876,Alstroemeria Green Planet Green Select,Alstroemeria,490,Green,,100,80.0,0.8,0.34,0.25,37.5,2,Flores Del Valle,Ecuador,,https://www.mayesh.com/backend/files/flowers/alstroemeria_green_planet_green_1.jpg,Green Alstroemeria green,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.95162433385849,alstroemeria green green planet select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.026895,2025-05-28
Mayesh,483770,Alstroemeria Hot Pink Fancy,Alstroemeria,490,Hot Pink,,150,108.0,0.72,0.27,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-hot-pink.jpg,Hot Pink Alstroemeria pink - dark,dce8402b-0c6f-425d-964a-dbd363e3c5c3,0.9820706844329834,alstroemeria fancy hot pink,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.077349,2025-05-28
Mayesh,483772,Alstroemeria Hot Pink Select,Alstroemeria,490,Hot Pink,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-hot-pink.jpg,Hot Pink Alstroemeria pink - dark,dce8402b-0c6f-425d-964a-dbd363e3c5c3,0.9811000823974609,alstroemeria hot pink select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.127915,2025-05-28
Mayesh,483771,Alstroemeria Hot Pink Super Select,Alstroemeria,490,Hot Pink,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-hot-pink.jpg,Hot Pink Alstroemeria pink - dark,dce8402b-0c6f-425d-964a-dbd363e3c5c3,0.9799902439117432,alstroemeria hot pink select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.175057,2025-05-28
Mayesh,483774,Alstroemeria Lavender Fancy,Alstroemeria,490,Lavender,,150,108.0,0.72,0.27,0.29,37.5,19,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Ardenne Alstroemeria lavender,114cf1e1-a187-42dd-b7e4-ba4014f5c3c8,0.9886847734451294,alstroemeria fancy lavender,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.223387,2025-05-28
Mayesh,483776,Alstroemeria Lavender Select,Alstroemeria,490,Lavender,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Lavender Alstroemeria lavender,766d1c52-bd9e-433d-8ad2-568178b0db70,0.9843354225158691,alstroemeria lavender select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.272124,2025-05-28
Mayesh,483775,Alstroemeria Lavender Super Select,Alstroemeria,490,Lavender,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Lavender Alstroemeria lavender,766d1c52-bd9e-433d-8ad2-568178b0db70,0.9812731742858887,alstroemeria lavender select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.322563,2025-05-28
Mayesh,484032,Alstroemeria Nadya Red Fancy,Alstroemeria,490,Red,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Nadya Alstroemeria red,faa86ca1-a561-450e-8a04-4a1d96a88b0d,0.9861218929290771,alstroemeria fancy nadya red,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.367699,2025-05-28
Mayesh,484034,Alstroemeria Nadya Red Select,Alstroemeria,490,Red,,150,147.0,0.98,0.4,0.34,37.5,18,,Colombia,Special,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Nadya Alstroemeria red,faa86ca1-a561-450e-8a04-4a1d96a88b0d,0.9815059304237366,alstroemeria nadya red select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.413029,2025-05-28
Mayesh,484033,Alstroemeria Nadya Red Super Select,Alstroemeria,490,Red,,120,139.2,1.16,0.46,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Nadya Alstroemeria red,faa86ca1-a561-450e-8a04-4a1d96a88b0d,0.9715254306793213,alstroemeria nadya red select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.458717,2025-05-28
Mayesh,483782,Alstroemeria Orange Fancy,Alstroemeria,490,Orange,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-2.jpg,Orange Queen Alstroemeria orange,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24,0.9666154384613037,alstroemeria fancy orange,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.507113,2025-05-28
Mayesh,484056,Alstroemeria Orange Queen Orange Fancy,Alstroemeria,490,Orange,,150,124.5,0.83,0.31,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Orange Queen Alstroemeria orange,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24,0.9556325674057007,alstroemeria fancy orange orange queen,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.552566,2025-05-28
Mayesh,484058,Alstroemeria Orange Queen Orange Select,Alstroemeria,490,Orange,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Orange Queen Alstroemeria orange,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24,0.9830281734466553,alstroemeria orange orange queen select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.597746,2025-05-28
Mayesh,484057,Alstroemeria Orange Queen Orange Super Select,Alstroemeria,490,Orange,,120,130.8,1.09,0.42,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Orange Queen Alstroemeria orange,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24,0.970209538936615,alstroemeria orange orange queen select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.642752,2025-05-28
Mayesh,483784,Alstroemeria Orange Select,Alstroemeria,490,Orange,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange.jpg,Orange Alstroemeria orange,077cead9-23ad-4026-a9a8-98955982c9da,0.9655027389526367,alstroemeria orange select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.691097,2025-05-28
Mayesh,483783,Alstroemeria Orange Super Select,Alstroemeria,490,Orange,,120,127.2,1.06,0.44,0.36,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange.jpg,Orange Alstroemeria orange,077cead9-23ad-4026-a9a8-98955982c9da,0.9472532272338867,alstroemeria orange select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.741082,2025-05-28
Mayesh,483790,Alstroemeria Pink Fancy,Alstroemeria,490,Pink,,150,112.5,0.75,0.29,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Elegance Alstroemeria pink,4c3d7cfa-9aa6-4057-bc16-cfdc8f3b9082,0.981188178062439,alstroemeria fancy pink,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.788995,2025-05-28
Mayesh,483792,Alstroemeria Pink Select,Alstroemeria,490,Pink,,150,123.0,0.82,0.33,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Pink Alstroemeria pink,9081143f-3331-4d34-8d76-61811507cc71,0.9683741927146912,alstroemeria pink select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.836957,2025-05-28
Mayesh,483791,Alstroemeria Pink Super Select,Alstroemeria,490,Pink,,120,120.0,1.0,0.4,0.36,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Pink Alstroemeria pink,9081143f-3331-4d34-8d76-61811507cc71,0.9586517810821533,alstroemeria pink select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.887350,2025-05-28
Mayesh,1822882,Alstroemeria Pink/White Fancy,Alstroemeria,490,Pink/White,,150,108.0,0.72,0.27,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Elegance Alstroemeria pink,4c3d7cfa-9aa6-4057-bc16-cfdc8f3b9082,0.9777086973190308,alstroemeria fancy pink white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.937658,2025-05-28
Mayesh,1822883,Alstroemeria Pink/White Select,Alstroemeria,490,Pink/White,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Pink Alstroemeria pink,9081143f-3331-4d34-8d76-61811507cc71,0.9798939824104309,alstroemeria pink select white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:32.987597,2025-05-28
Mayesh,1822884,Alstroemeria Pink/White Super Select,Alstroemeria,490,Pink/White,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Pink Alstroemeria pink,9081143f-3331-4d34-8d76-61811507cc71,0.9749718308448792,alstroemeria pink select super white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.032823,2025-05-28
Mayesh,484068,Alstroemeria Primadonna Pink Fancy,Alstroemeria,490,Pink,,150,115.5,0.77,0.27,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Elegance Alstroemeria pink,4c3d7cfa-9aa6-4057-bc16-cfdc8f3b9082,0.9578748941421509,alstroemeria fancy pink primadonna,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.078184,2025-05-28
Mayesh,484070,Alstroemeria Primadonna Pink Select,Alstroemeria,490,Pink,,150,120.0,0.8,0.29,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Pink Alstroemeria pink,9081143f-3331-4d34-8d76-61811507cc71,0.9536061882972717,alstroemeria pink primadonna select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.123239,2025-05-28
Mayesh,484069,Alstroemeria Primadonna Pink Super Select,Alstroemeria,490,Pink,,120,114.0,0.95,0.33,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Pink Alstroemeria pink,9081143f-3331-4d34-8d76-61811507cc71,0.9540517330169678,alstroemeria pink primadonna select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.168901,2025-05-28
Mayesh,646524,Alstroemeria Shakira Green Select,Alstroemeria,490,Green,,100,88.0,0.88,0.39,0.26,37.5,20,Queens Flowers,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-shakira-green.jpg,,,,alstroemeria green select shakira,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.214190,2025-05-28
Mayesh,484108,Alstroemeria Tampa Orange Fancy,Alstroemeria,490,Orange,,150,124.5,0.83,0.31,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-tampa-orange.jpg,Orange Queen Alstroemeria orange,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24,0.9576658010482788,alstroemeria fancy orange tampa,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.264535,2025-05-28
Mayesh,484110,Alstroemeria Tampa Orange Select,Alstroemeria,490,Orange,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-tampa-orange.jpg,Orange Alstroemeria orange,077cead9-23ad-4026-a9a8-98955982c9da,0.9518266916275024,alstroemeria orange select tampa,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.314846,2025-05-28
Mayesh,645935,Alstroemeria Voyager Yellow Fancy,Alstroemeria,490,Yellow,,150,117.0,0.78,0.31,0.29,37.5,18,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-voyager-yellow.jpg,Voyager Alstroemeria yellow,928a59eb-7de6-4731-8764-f64813a129f6,0.9906890988349915,alstroemeria fancy voyager yellow,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.365201,2025-05-28
Mayesh,645936,Alstroemeria Voyager Yellow Select,Alstroemeria,490,Yellow,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-voyager-yellow.jpg,Voyager Alstroemeria yellow,928a59eb-7de6-4731-8764-f64813a129f6,0.9878401160240173,alstroemeria select voyager yellow,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.415432,2025-05-28
Mayesh,1052764,Alstroemeria Whistler White Fancy,Alstroemeria,490,White,,150,135.0,0.9,0.35,0.34,37.5,19,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,Whistler Alstroemeria white,75f2ac45-c272-41fd-8e1a-170f163cc328,0.9811210036277771,alstroemeria fancy whistler white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.460559,2025-05-28
Mayesh,1052765,Alstroemeria Whistler White Select,Alstroemeria,490,White,,150,147.0,0.98,0.4,0.34,37.5,19,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,Whistler Alstroemeria white,75f2ac45-c272-41fd-8e1a-170f163cc328,0.9848217964172363,alstroemeria select whistler white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.505624,2025-05-28
Mayesh,1052766,Alstroemeria Whistler White Super Select,Alstroemeria,490,White,,120,139.2,1.16,0.46,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,Whistler Alstroemeria white,75f2ac45-c272-41fd-8e1a-170f163cc328,0.9701700806617737,alstroemeria select super whistler white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.550871,2025-05-28
Mayesh,483806,Alstroemeria White Fancy,Alstroemeria,490,White,,150,117.0,0.78,0.31,0.29,37.5,8,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,White (Perfection) Alstroemeria white,e500d7b6-a2a1-4965-aabe-f5170b5f64ad,0.9629126787185669,alstroemeria fancy white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.598861,2025-05-28
Mayesh,483808,Alstroemeria White Select,Alstroemeria,490,White,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,White Alstroemeria white,92c8392a-1f77-4782-8a7c-4082f369cdcb,0.9690778851509094,alstroemeria select white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.646992,2025-05-28
Mayesh,483807,Alstroemeria White Super Select,Alstroemeria,490,White,,120,123.6,1.03,0.42,0.36,37.5,19,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,Super Bella White Alstroemeria white,83dc5f85-4df4-4d2d-b6ef-ec23925b2ec2,0.9586121439933777,alstroemeria select super white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-19T11:34:33.697270,2025-05-28
Mayesh,500277,Amaranthus Hanging Green,Amaranthus,491,Green,,8,182.08,22.76,10.28,6.31,37.5,,,Ecuador,,https://www.mayesh.com/backend/files/flowers/amaranthus-hanging-green.jpg,Green hanging Amaranthus green,a035bd55-23af-4c21-83b0-baef07669984,0.9884793758392334,amaranthus green hanging,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0000001192092896,2025-05-19T11:34:33.771299,2025-05-28
Mayesh,513360,Amaranthus Hanging Red,Amaranthus,491,Red,,8,182.08,22.76,10.28,6.31,37.5,,,Ecuador,,https://www.mayesh.com/backend/files/flowers/amaranthus-hanging-red.jpg,Hang Red Spider Amaranthus red,475a7363-d3da-4829-83cd-ecf6048d25d7,0.9650183916091919,amaranthus hanging red,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0000001192092896,2025-05-19T11:34:33.817971,2025-05-28
Mayesh,1937431,Amaranthus Upright Bronze,Amaranthus,491,Bronze,,12,223.56,18.63,9.01,4.21,37.5,2,,Ecuador,,https://www.mayesh.com/backend/files/flowers/amaranthus-upright-bronze.jpg,Upright Bronze Amaranthus bronze,02cddc93-7f3d-4b99-bd4e-f702a38dc3ae,0.984156608581543,amaranthus bronze upright,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0000001192092896,2025-05-19T11:34:33.864128,2025-05-28
Mayesh,513364,Amaranthus Upright Red,Amaranthus,491,Red,,12,223.56,18.63,9.01,4.21,37.5,2,,Ecuador,,https://www.mayesh.com/backend/files/flowers/amaranthus-upright-red.jpg,Hang Red Spider Amaranthus red,475a7363-d3da-4829-83cd-ecf6048d25d7,0.9456472396850586,amaranthus red upright,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0000001192092896,2025-05-19T11:34:33.910082,2025-05-28
Mayesh,513365,Anemone Assorted,Anemone,495,Assorted,,120,223.2,1.86,1.01,0.25,37.5,10,,Ecuador,,https://www.mayesh.com/backend/files/flowers/anemone-assorted.jpg,Assorted . Anemone mixed,4eb89343-753e-426a-a196-d14f4bf7a4f9,0.9637113809585571,anemone assorted,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-19T11:34:33.956089,2025-05-28
