competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,price_per_stem,base_price,freight_price,margin,available_units,grower_name,grower_country,highlight_name,image_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Mayesh,940749,Alstroemeria Fifi Light Pink Fancy,Alstroemeria,490,Light Pink,,150,124.5,0.83,0.31,0.34,37.5,17,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstro_fifi.jpg,Pink Secret Alstroemeria,6f5ba635-4b97-493d-8f62-933466008629,0.9970137476921082,alstroemeria fancy fifi light pink,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:40.268600,2025-05-30
Mayesh,940750,Alstroemeria Fifi Light Pink Select,Alstroemeria,490,Light Pink,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstro_fifi.jpg,Pink Light Alstroemeria,595b74aa-91a7-495c-900b-3edfc08ee27e,0.9945498704910278,alstroemeria fifi light pink select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:40.314797,2025-05-30
Mayesh,940751,Alstroemeria Fifi Light Pink Super Select,Alstroemeria,490,Light Pink,,120,130.8,1.09,0.42,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstro_fifi.jpg,Pink Secret Alstroemeria,6f5ba635-4b97-493d-8f62-933466008629,0.9943737983703613,alstroemeria fifi light pink select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:40.390340,2025-05-30
Mayesh,1050611,Alstroemeria Galaxy Lavender Fancy,Alstroemeria,490,Lavender,,150,115.5,0.77,0.27,0.34,37.5,14,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-galaxy-lavender.jpg,Lavender Alstroemeria,766d1c52-bd9e-433d-8ad2-568178b0db70,0.9964536428451538,alstroemeria fancy galaxy lavender,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:40.446184,2025-05-30
Mayesh,1050612,Alstroemeria Galaxy Lavender Select,Alstroemeria,490,Lavender,,150,120.0,0.8,0.29,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-galaxy-lavender.jpg,Lavender Sinclair Alstroemeria,21e9b227-da31-49c3-bb66-d9fa3421f869,0.9956660270690918,alstroemeria galaxy lavender select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:40.562158,2025-05-30
Mayesh,1050613,Alstroemeria Galaxy Lavender Super Select,Alstroemeria,490,Lavender,,120,114.0,0.95,0.33,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-galaxy-lavender.jpg,Lavender Bicolor Alstroemeria,16828c78-76a0-4073-8dd4-8e1f745736c9,0.9951663017272949,alstroemeria galaxy lavender select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:40.629019,2025-05-30
Mayesh,14631876,Alstroemeria Green Planet Green Select,Alstroemeria,490,Green,,100,80.0,0.8,0.34,0.25,37.5,1,Flores Del Valle,Ecuador,,https://www.mayesh.com/backend/files/flowers/alstroemeria_green_planet_green_1.jpg,Green Alstroemeria,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9944126605987549,alstroemeria green green planet select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:40.714853,2025-05-30
Mayesh,483770,Alstroemeria Hot Pink Fancy,Alstroemeria,490,Hot Pink,,150,108.0,0.72,0.27,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-hot-pink.jpg,Pink Alstroemeria,9081143f-3331-4d34-8d76-61811507cc71,0.9978433847427368,alstroemeria fancy hot pink,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:40.846398,2025-05-30
Mayesh,483772,Alstroemeria Hot Pink Select,Alstroemeria,490,Hot Pink,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-hot-pink.jpg,Pink Secret Alstroemeria,6f5ba635-4b97-493d-8f62-933466008629,0.9976233839988708,alstroemeria hot pink select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:40.910963,2025-05-30
Mayesh,483771,Alstroemeria Hot Pink Super Select,Alstroemeria,490,Hot Pink,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-hot-pink.jpg,Pink Secret Alstroemeria,6f5ba635-4b97-493d-8f62-933466008629,0.9969186782836914,alstroemeria hot pink select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:40.957588,2025-05-30
Mayesh,483774,Alstroemeria Lavender Fancy,Alstroemeria,490,Lavender,,150,108.0,0.72,0.27,0.29,37.5,19,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Lavender Alstroemeria,766d1c52-bd9e-433d-8ad2-568178b0db70,0.9984396696090698,alstroemeria fancy lavender,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.008836,2025-05-30
Mayesh,483776,Alstroemeria Lavender Select,Alstroemeria,490,Lavender,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Lavender Alstroemeria,766d1c52-bd9e-433d-8ad2-568178b0db70,0.9981213808059692,alstroemeria lavender select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.056908,2025-05-30
Mayesh,483775,Alstroemeria Lavender Super Select,Alstroemeria,490,Lavender,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Lavender Bicolor Alstroemeria,16828c78-76a0-4073-8dd4-8e1f745736c9,0.9970769286155701,alstroemeria lavender select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.109497,2025-05-30
Mayesh,484032,Alstroemeria Nadya Red Fancy,Alstroemeria,490,Red,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Pink Secret Alstroemeria,6f5ba635-4b97-493d-8f62-933466008629,0.9930330514907837,alstroemeria fancy nadya red,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.156941,2025-05-30
Mayesh,484034,Alstroemeria Nadya Red Select,Alstroemeria,490,Red,,150,147.0,0.98,0.4,0.34,37.5,18,,Colombia,Special,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Pink Dubai Alstroemeria,bda391f1-d884-4a0f-8c77-fb4d324658aa,0.9816717505455017,alstroemeria nadya red select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.201303,2025-05-30
Mayesh,484033,Alstroemeria Nadya Red Super Select,Alstroemeria,490,Red,,120,139.2,1.16,0.46,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Pink Dubai Alstroemeria,bda391f1-d884-4a0f-8c77-fb4d324658aa,0.9818901419639587,alstroemeria nadya red select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.248106,2025-05-30
Mayesh,483782,Alstroemeria Orange Fancy,Alstroemeria,490,Orange,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-2.jpg,Orange Alstroemeria,9eb5b67b-45dd-4169-8a97-b21bad809b17,0.9978331327438354,alstroemeria fancy orange,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.298661,2025-05-30
Mayesh,484056,Alstroemeria Orange Queen Orange Fancy,Alstroemeria,490,Orange,,150,124.5,0.83,0.31,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Pink Secret Alstroemeria,6f5ba635-4b97-493d-8f62-933466008629,0.9955476522445679,alstroemeria fancy orange orange queen,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.365502,2025-05-30
Mayesh,484058,Alstroemeria Orange Queen Orange Select,Alstroemeria,490,Orange,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Orange Alstroemeria,9eb5b67b-45dd-4169-8a97-b21bad809b17,0.9958856701850891,alstroemeria orange orange queen select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.413278,2025-05-30
Mayesh,484057,Alstroemeria Orange Queen Orange Super Select,Alstroemeria,490,Orange,,120,130.8,1.09,0.42,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Pink Secret Alstroemeria,6f5ba635-4b97-493d-8f62-933466008629,0.9945595860481262,alstroemeria orange orange queen select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.459338,2025-05-30
Mayesh,483784,Alstroemeria Orange Select,Alstroemeria,490,Orange,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange.jpg,Orange Alstroemeria,9eb5b67b-45dd-4169-8a97-b21bad809b17,0.9967171549797058,alstroemeria orange select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.513159,2025-05-30
Mayesh,483783,Alstroemeria Orange Super Select,Alstroemeria,490,Orange,,120,127.2,1.06,0.44,0.36,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange.jpg,Orange Alstroemeria,9eb5b67b-45dd-4169-8a97-b21bad809b17,0.9958046674728394,alstroemeria orange select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.567571,2025-05-30
Mayesh,483790,Alstroemeria Pink Fancy,Alstroemeria,490,Pink,,150,112.5,0.75,0.29,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Pink Alstroemeria,9081143f-3331-4d34-8d76-61811507cc71,0.998507022857666,alstroemeria fancy pink,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.618638,2025-05-30
Mayesh,483792,Alstroemeria Pink Select,Alstroemeria,490,Pink,,150,123.0,0.82,0.33,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Pink Alstroemeria,9081143f-3331-4d34-8d76-61811507cc71,0.9981995820999146,alstroemeria pink select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.668415,2025-05-30
Mayesh,483791,Alstroemeria Pink Super Select,Alstroemeria,490,Pink,,120,120.0,1.0,0.4,0.36,37.5,19,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Pink Secret Alstroemeria,6f5ba635-4b97-493d-8f62-933466008629,0.997351884841919,alstroemeria pink select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.719284,2025-05-30
Mayesh,1822882,Alstroemeria Pink/White Fancy,Alstroemeria,490,Pink/White,,150,108.0,0.72,0.27,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Pink Alstroemeria,9081143f-3331-4d34-8d76-61811507cc71,0.9979525804519653,alstroemeria fancy pink white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.772921,2025-05-30
Mayesh,1822883,Alstroemeria Pink/White Select,Alstroemeria,490,Pink/White,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Pink Alstroemeria,9081143f-3331-4d34-8d76-61811507cc71,0.9978600740432739,alstroemeria pink select white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.824262,2025-05-30
Mayesh,1822884,Alstroemeria Pink/White Super Select,Alstroemeria,490,Pink/White,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Pink Secret Alstroemeria,6f5ba635-4b97-493d-8f62-933466008629,0.9968827366828918,alstroemeria pink select super white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.869505,2025-05-30
Mayesh,484068,Alstroemeria Primadonna Pink Fancy,Alstroemeria,490,Pink,,150,115.5,0.77,0.27,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Pink Primadonna Alstroemeria,28dd0db2-a9c8-40d4-8a08-b7665a4dc6c2,0.9969096183776855,alstroemeria fancy pink primadonna,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.914428,2025-05-30
Mayesh,484070,Alstroemeria Primadonna Pink Select,Alstroemeria,490,Pink,,150,120.0,0.8,0.29,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Pink Primadonna Alstroemeria,28dd0db2-a9c8-40d4-8a08-b7665a4dc6c2,0.995890200138092,alstroemeria pink primadonna select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:41.973604,2025-05-30
Mayesh,484069,Alstroemeria Primadonna Pink Super Select,Alstroemeria,490,Pink,,120,114.0,0.95,0.33,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Pink Primadonna Alstroemeria,28dd0db2-a9c8-40d4-8a08-b7665a4dc6c2,0.9939751625061035,alstroemeria pink primadonna select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.032082,2025-05-30
Mayesh,646524,Alstroemeria Shakira Green Select,Alstroemeria,490,Green,,100,88.0,0.88,0.39,0.26,37.5,20,Queens Flowers,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-shakira-green.jpg,Pink Elegance Alstroemeria,4c3d7cfa-9aa6-4057-bc16-cfdc8f3b9082,0.9844465255737305,alstroemeria green select shakira,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.079009,2025-05-30
Mayesh,484108,Alstroemeria Tampa Orange Fancy,Alstroemeria,490,Orange,,150,124.5,0.83,0.31,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-tampa-orange.jpg,Red Alstroemeria,56cfbb87-dabe-4071-b3db-e2ac521a610f,0.9962395429611206,alstroemeria fancy orange tampa,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.130616,2025-05-30
Mayesh,484110,Alstroemeria Tampa Orange Select,Alstroemeria,490,Orange,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-tampa-orange.jpg,Red Alstroemeria,56cfbb87-dabe-4071-b3db-e2ac521a610f,0.9957904815673828,alstroemeria orange select tampa,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.183661,2025-05-30
Mayesh,645935,Alstroemeria Voyager Yellow Fancy,Alstroemeria,490,Yellow,,150,117.0,0.78,0.31,0.29,37.5,17,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-voyager-yellow.jpg,White Bounty Alstroemeria,be275096-f622-49b1-8848-6e2491cf332e,0.9922255873680115,alstroemeria fancy voyager yellow,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.237174,2025-05-30
Mayesh,645936,Alstroemeria Voyager Yellow Select,Alstroemeria,490,Yellow,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-voyager-yellow.jpg,White Bounty Alstroemeria,be275096-f622-49b1-8848-6e2491cf332e,0.9951143860816956,alstroemeria select voyager yellow,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.290108,2025-05-30
Mayesh,1052764,Alstroemeria Whistler White Fancy,Alstroemeria,490,White,,150,135.0,0.9,0.35,0.34,37.5,19,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,White Whistler Alstroemeria,75f2ac45-c272-41fd-8e1a-170f163cc328,0.9912067651748657,alstroemeria fancy whistler white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.335031,2025-05-30
Mayesh,1052765,Alstroemeria Whistler White Select,Alstroemeria,490,White,,150,147.0,0.98,0.4,0.34,37.5,19,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,White Whistler Alstroemeria,75f2ac45-c272-41fd-8e1a-170f163cc328,0.9964486360549927,alstroemeria select whistler white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.380393,2025-05-30
Mayesh,1052766,Alstroemeria Whistler White Super Select,Alstroemeria,490,White,,120,139.2,1.16,0.46,0.42,37.5,20,,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,White Whistler Alstroemeria,75f2ac45-c272-41fd-8e1a-170f163cc328,0.9949028491973877,alstroemeria select super whistler white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.424833,2025-05-30
Mayesh,483806,Alstroemeria White Fancy,Alstroemeria,490,White,,150,117.0,0.78,0.31,0.29,37.5,8,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,Red Alstroemeria,56cfbb87-dabe-4071-b3db-e2ac521a610f,0.9978352785110474,alstroemeria fancy white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.475849,2025-05-30
Mayesh,483808,Alstroemeria White Select,Alstroemeria,490,White,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,Pink Alstroemeria,9081143f-3331-4d34-8d76-61811507cc71,0.9976677894592285,alstroemeria select white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.525106,2025-05-30
Mayesh,483807,Alstroemeria White Super Select,Alstroemeria,490,White,,120,123.6,1.03,0.42,0.36,37.5,19,C.I. Flores De Funza,Colombia,,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,Pink Secret Alstroemeria,6f5ba635-4b97-493d-8f62-933466008629,0.9969542026519775,alstroemeria select super white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-22T10:35:42.577546,2025-05-30
Mayesh,500277,Amaranthus Hanging Green,Amaranthus,491,Green,,8,182.08,22.76,10.28,6.31,37.5,,,Ecuador,,https://www.mayesh.com/backend/files/flowers/amaranthus-hanging-green.jpg,Green Hanging Amaranthus,a035bd55-23af-4c21-83b0-baef07669984,0.9947051405906677,amaranthus green hanging,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0,2025-05-22T10:35:42.654253,2025-05-30
Mayesh,513360,Amaranthus Hanging Red,Amaranthus,491,Red,,8,182.08,22.76,10.28,6.31,37.5,,,Ecuador,,https://www.mayesh.com/backend/files/flowers/amaranthus-hanging-red.jpg,Green Hanging Amaranthus,a035bd55-23af-4c21-83b0-baef07669984,0.9944770336151123,amaranthus hanging red,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0,2025-05-22T10:35:42.703074,2025-05-30
Mayesh,1937431,Amaranthus Upright Bronze,Amaranthus,491,Bronze,,12,223.56,18.63,9.01,4.21,37.5,2,,Ecuador,,https://www.mayesh.com/backend/files/flowers/amaranthus-upright-bronze.jpg,Bronze Upright Amaranthus,02cddc93-7f3d-4b99-bd4e-f702a38dc3ae,0.9922095537185669,amaranthus bronze upright,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0,2025-05-22T10:35:42.753080,2025-05-30
Mayesh,513364,Amaranthus Upright Red,Amaranthus,491,Red,,12,223.56,18.63,9.01,4.21,37.5,2,,Ecuador,,https://www.mayesh.com/backend/files/flowers/amaranthus-upright-red.jpg,Pink Red Hanging Amaranthus,ac7dc5a8-e6bf-4940-85e2-81eeaeeb7722,0.9913831949234009,amaranthus red upright,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0,2025-05-22T10:35:42.798910,2025-05-30
